tweet_id,created_at,date,airline,tweet_text_raw,retweet_count,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
570084582780899328,2015-02-24 04:55:30+00:00,2015-02-24,Virgin America,"@VirginAmerica awaiting my return phone call, just would prefer to use your online self-service option :(",0,0.7455552220344543,0.23944821953773499,0.014996505342423916,-0.7305587166920304,Negative
570076792993611776,2015-02-24 04:24:33+00:00,2015-02-24,Virgin America,@VirginAmerica this is great news! America could start flights to Hawaii by end of year http://t.co/r8p2Zy3fe4 via @Pacificbiznews,0,0.0011384394019842148,0.014824844896793365,0.9840367436408997,0.9828983042389154,Positive
570051991277342720,2015-02-24 02:46:00+00:00,2015-02-24,Virgin America,Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP,0,0.003257179167121649,0.06882067769765854,0.9279221296310425,0.9246649504639208,Positive
570051381534396416,2015-02-24 02:43:35+00:00,2015-02-24,Virgin America,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday,0,0.0029015790205448866,0.006745682097971439,0.9903528094291687,0.9874512304086238,Positive
570045393565691904,2015-02-24 02:19:47+00:00,2015-02-24,Virgin America,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!",0,0.003982758615165949,0.012996450997889042,0.9830207824707031,0.9790380238555372,Positive
570038941497192448,2015-02-24 01:54:09+00:00,2015-02-24,Virgin America,@VirginAmerica when can I book my flight to Hawaii??,0,0.008904289454221725,0.951193630695343,0.03990207985043526,0.03099779039621353,Neutral
570035876845084672,2015-02-24 01:41:58+00:00,2015-02-24,Virgin America,@VirginAmerica Your chat support is not working on your site: http://t.co/vhp2GtDWPk,0,0.8646857738494873,0.12970755994319916,0.005606691353023052,-0.8590790824964643,Negative
570033593394667521,2015-02-24 01:32:54+00:00,2015-02-24,Virgin America,"@VirginAmerica View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains! http://t.co/Dw5nf0ibtr",0,0.0041955383494496346,0.7018530368804932,0.2939514219760895,0.28975588362663984,Neutral
570025482344898560,2015-02-24 01:00:40+00:00,2015-02-24,Virgin America,"@VirginAmerica Hey, first time flyer next week - excited! But I'm having a hard time getting my flights added to my Elevate account. Help?",0,0.3551866412162781,0.42062443494796753,0.2241889089345932,-0.13099773228168488,Neutral
570016304284901379,2015-02-24 00:24:11+00:00,2015-02-24,Virgin America,@VirginAmerica plz help me win my bid upgrade for my flight 2/27 LAX---&gt;SEA!!! 🍷👍💺✈️,0,0.0026128177996724844,0.06629522144794464,0.9310919642448425,0.92847914644517,Positive
570015408788414464,2015-02-24 00:20:38+00:00,2015-02-24,Virgin America,@VirginAmerica I have an unused ticket but moved to a new city where you don't fly. How can I fly with you before it expires? #travelhelp,0,0.38155531883239746,0.5988803505897522,0.019564302638173103,-0.36199101619422436,Neutral
570013523650048002,2015-02-24 00:13:09+00:00,2015-02-24,Virgin America,@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,0,0.01022939570248127,0.9654468894004822,0.02432361990213394,0.014094224199652672,Neutral
570012257549070337,2015-02-24 00:08:07+00:00,2015-02-24,Virgin America,@VirginAmerica I'm #elevategold for a good reason: you rock!!,0,0.005700197070837021,0.013194561004638672,0.9811052680015564,0.9754050709307194,Positive
570011341483843584,2015-02-24 00:04:28+00:00,2015-02-24,Virgin America,@VirginAmerica DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,0,0.016235576942563057,0.724104642868042,0.2596597969532013,0.24342422001063824,Neutral
570010571707256832,2015-02-24 00:01:25+00:00,2015-02-24,Virgin America,@VirginAmerica wow this just blew my mind,0,0.07308147847652435,0.1773829311132431,0.7495356202125549,0.6764541417360306,Positive
570010539499393025,2015-02-24 00:01:17+00:00,2015-02-24,Virgin America,@VirginAmerica @ladygaga @carrieunderwood After last night #tribute #SoundOfMusic #Oscars2015 @ladygaga! I think @carrieunderwood agree,0,0.00441752327606082,0.17254243791103363,0.8230400085449219,0.818622485268861,Positive
570009713447825408,2015-02-23 23:58:00+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,0,0.004405536688864231,0.06806120276451111,0.9275332689285278,0.9231277322396636,Positive
570009035455344640,2015-02-23 23:55:18+00:00,2015-02-23,Virgin America,"@VirginAmerica Is flight 769 on it's way? Was supposed to take off 30 minutes ago. Website still shows ""On Time"" not ""In Flight"". Thanks.",0,0.05943973734974861,0.86729496717453,0.07326528429985046,0.013825546950101852,Neutral
570006886012973056,2015-02-23 23:46:46+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews all the way though @ladygaga was very impressive! NO to @Carrieunderwood,0,0.005337122827768326,0.040364429354667664,0.9542984962463379,0.9489613734185696,Positive
570004391731847169,2015-02-23 23:36:51+00:00,2015-02-23,Virgin America,@VirginAmerica wish you flew out of Atlanta... Soon?,0,0.0961843952536583,0.851417064666748,0.052398547530174255,-0.04378584772348404,Neutral
570001194900426752,2015-02-23 23:24:09+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews. Hands down.,0,0.01821901462972164,0.5680345296859741,0.4137464761734009,0.39552746154367924,Neutral
570000071644872704,2015-02-23 23:19:41+00:00,2015-02-23,Virgin America,@VirginAmerica Will flights be leaving Dallas for LA on February 24th?,0,0.00778077682480216,0.9660597443580627,0.02615945413708687,0.018378677312284708,Neutral
569996412286582784,2015-02-23 23:05:09+00:00,2015-02-23,Virgin America,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,0,0.008182359859347343,0.023457415401935577,0.968360185623169,0.9601778257638216,Positive
569996245462159361,2015-02-23 23:04:29+00:00,2015-02-23,Virgin America,@VirginAmerica you know it. Need it on my spotify stat #guiltypleasures,0,0.012821272946894169,0.19595226645469666,0.7912264466285706,0.7784051736816764,Positive
569990222609412097,2015-02-23 22:40:33+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood I'm Lady Gaga!!! She is amazing! 😊,0,0.003120782785117626,0.0084456792101264,0.9884335398674011,0.9853127570822835,Positive
569990163209850881,2015-02-23 22:40:19+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood - Carrie!,0,0.006356752011924982,0.7156931161880493,0.2779501974582672,0.27159344544634223,Neutral
569989504431316993,2015-02-23 22:37:42+00:00,2015-02-23,Virgin America,@VirginAmerica New marketing song? https://t.co/F2LFULCbQ7 let us know what you think?,0,0.013776558451354504,0.8965877890586853,0.08963564783334732,0.07585908938199282,Neutral
569989321698074624,2015-02-23 22:36:58+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews first but Lady Gaga wow'd me last night. Carrie? Meh.,0,0.016879206523299217,0.23838074505329132,0.7447400093078613,0.7278608027845621,Positive
569989034501500928,2015-02-23 22:35:50+00:00,2015-02-23,Virgin America,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,0,0.7875575423240662,0.19435808062553406,0.0180843323469162,-0.76947320997715,Negative
569987622484848640,2015-02-23 22:30:13+00:00,2015-02-23,Virgin America,"@VirginAmerica @ladygaga @carrieunderwood all are great , but I have to go with #CarrieUnderwood 😍👌",0,0.0054147266782820225,0.016237327829003334,0.9783479571342468,0.9729332304559648,Positive
569986782567071744,2015-02-23 22:26:53+00:00,2015-02-23,Virgin America,"@VirginAmerica @LadyGaga @CarrieUnderwood Sorry, Mary Martin had it first!",0,0.1350611448287964,0.7951110601425171,0.06982778757810593,-0.06523335725069046,Neutral
569986348041547778,2015-02-23 22:25:09+00:00,2015-02-23,Virgin America,@VirginAmerica @ladygaga @carrieunderwood love all three but you really can't beat the classics!,0,0.006800140254199505,0.024516170844435692,0.9686837196350098,0.9618835793808103,Positive
569982307634794497,2015-02-23 22:09:06+00:00,2015-02-23,Virgin America,@VirginAmerica Flight 0736 DAL to DCA 2/24 2:10pm. Tried to check in could not. Status please.,0,0.5735753774642944,0.41419970989227295,0.012224875390529633,-0.5613505020737648,Negative
569976620158578688,2015-02-23 21:46:30+00:00,2015-02-23,Virgin America,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,0,0.7760520577430725,0.1990315467119217,0.024916457012295723,-0.7511356007307768,Negative
569973821396152323,2015-02-23 21:35:23+00:00,2015-02-23,Virgin America,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",0,0.009661332704126835,0.9263538122177124,0.0639849454164505,0.054323612712323666,Neutral
569972508499283968,2015-02-23 21:30:10+00:00,2015-02-23,Virgin America,@VirginAmerica Congrats on winning the @Travelzoo award for Best Deals from an Airline (US) http://t.co/kj1iljaebV,0,0.00197388487868011,0.0217707809060812,0.9762553572654724,0.9742814723867923,Positive
569967019958730753,2015-02-23 21:08:21+00:00,2015-02-23,Virgin America,@VirginAmerica everything was fine until you lost my bag,0,0.4687352478504181,0.4557904601097107,0.07547429203987122,-0.3932609558105469,Negative
569961866224652288,2015-02-23 20:47:52+00:00,2015-02-23,Virgin America,@virginamerica Need to change reservation. Have Virgin credit card. Do I need to modify on phone to waive change fee? Or can I do online?,0,0.05048982426524162,0.9024654030799866,0.047044720500707626,-0.0034451037645339966,Neutral
569949891163615232,2015-02-23 20:00:17+00:00,2015-02-23,Virgin America,@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,0,0.02056954614818096,0.9313169121742249,0.04811354726552963,0.02754400111734867,Neutral
569948966873370625,2015-02-23 19:56:37+00:00,2015-02-23,Virgin America,"@VirginAmerica hi I just booked a flight but need to add baggage, how can I do this?",0,0.10210016369819641,0.8639874458312988,0.03391239419579506,-0.06818776950240135,Neutral
569946362126602240,2015-02-23 19:46:16+00:00,2015-02-23,Virgin America,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt,0,0.6177590489387512,0.2402057945728302,0.14203518629074097,-0.47572386264801025,Negative
569942903683813376,2015-02-23 19:32:31+00:00,2015-02-23,Virgin America,"@VirginAmerica not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.",0,0.005369096994400024,0.024451974779367447,0.9701789021492004,0.9648098051548004,Positive
569941957490774016,2015-02-23 19:28:46+00:00,2015-02-23,Virgin America,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,0,0.009094801731407642,0.1187046617269516,0.8722004890441895,0.8631056873127818,Positive
569940834994401280,2015-02-23 19:24:18+00:00,2015-02-23,Virgin America,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",0,0.002097572898492217,0.04322907328605652,0.9546733498573303,0.9525757769588381,Positive
569940323746516993,2015-02-23 19:22:16+00:00,2015-02-23,Virgin America,@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,0,0.015679968520998955,0.6851662993431091,0.2991536855697632,0.28347371704876423,Neutral
569935232033366017,2015-02-23 19:02:02+00:00,2015-02-23,Virgin America,@VirginAmerica what is going on with customer service? Is there anyway to speak to a human asap? Thank you.,0,0.657643735408783,0.3251502513885498,0.01720604859292507,-0.6404376868158579,Negative
569934395865493504,2015-02-23 18:58:43+00:00,2015-02-23,Virgin America,@VirginAmerica what happened to Doom?!,0,0.37813112139701843,0.6000231504440308,0.02184574119746685,-0.3562853801995516,Neutral
569933816963342337,2015-02-23 18:56:25+00:00,2015-02-23,Virgin America,@VirginAmerica why can't you supp the biz traveler like @SouthwestAir and have customer service like @JetBlue #neverflyvirginforbusiness,0,0.7882573008537292,0.19417327642440796,0.017569420859217644,-0.7706878799945116,Negative
569933777931145216,2015-02-23 18:56:16+00:00,2015-02-23,Virgin America,@VirginAmerica I've applied more then once to be a member of the #inflight crew team...Im 100% interested. #flightattendant #dreampath -G,0,0.0032087822910398245,0.09061956405639648,0.9061716794967651,0.9029628972057253,Positive
569933405506310144,2015-02-23 18:54:47+00:00,2015-02-23,Virgin America,@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(,0,0.4426230192184448,0.24028487503528595,0.31709209084510803,-0.1255309283733368,Negative
569933360564342784,2015-02-23 18:54:36+00:00,2015-02-23,Virgin America,@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness,0,0.9287152290344238,0.0647125318646431,0.00657225027680397,-0.9221429787576199,Negative
569929243146088448,2015-02-23 18:38:14+00:00,2015-02-23,Virgin America,@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,0,0.9317353367805481,0.06261467188596725,0.00565001554787159,-0.9260853212326765,Negative
569926998824394752,2015-02-23 18:29:19+00:00,2015-02-23,Virgin America,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,0,0.6754628419876099,0.31263065338134766,0.011906514875590801,-0.6635563271120191,Negative
569923394990419968,2015-02-23 18:15:00+00:00,2015-02-23,Virgin America,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,0,0.7043315172195435,0.28439760208129883,0.011270823888480663,-0.6930606933310628,Negative
569922008588222465,2015-02-23 18:09:30+00:00,2015-02-23,Virgin America,@VirginAmerica Random Q: what's the distribution of elevate avatars? I bet that kitty has a disproportionate share http://t.co/APtZpuROp4,0,0.05144340917468071,0.8693768978118896,0.07917972654104233,0.027736317366361618,Neutral
569920824905306113,2015-02-23 18:04:47+00:00,2015-02-23,Virgin America,@VirginAmerica I &lt;3 Flying VA But Life happens and I am trying to #change my trip JPERHI Can you help.VA home page will not let me ?,0,0.4853190779685974,0.44843789935112,0.06624302268028259,-0.4190760552883148,Negative
569919041244147712,2015-02-23 17:57:42+00:00,2015-02-23,Virgin America,@VirginAmerica Why is the site down? When will it be back up?,0,0.5496443510055542,0.44160717725753784,0.008748430758714676,-0.5408959202468395,Negative
569915941192015872,2015-02-23 17:45:23+00:00,2015-02-23,Virgin America,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!""",0,0.00767411757260561,0.5195646286010742,0.47276121377944946,0.46508709620684385,Neutral
569913339427434496,2015-02-23 17:35:03+00:00,2015-02-23,Virgin America,"@VirginAmerica hi, i did not get points on my elevate account for my most recent flight, how do i add the flight and points to my account?",0,0.5681185722351074,0.4197784662246704,0.012103029526770115,-0.5560155427083373,Negative
569911816937033728,2015-02-23 17:29:00+00:00,2015-02-23,Virgin America,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,0,0.39335620403289795,0.42327818274497986,0.18336568772792816,-0.2099905163049698,Neutral
569911674158731264,2015-02-23 17:28:26+00:00,2015-02-23,Virgin America,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",0,0.9095146059989929,0.08385749906301498,0.0066278669983148575,-0.9028867390006781,Negative
569911218942517248,2015-02-23 17:26:37+00:00,2015-02-23,Virgin America,@VirginAmerica why is flight 345 redirected?,0,0.41791021823883057,0.573327898979187,0.008761920966207981,-0.4091482972726226,Neutral
569910981868060673,2015-02-23 17:25:41+00:00,2015-02-23,Virgin America,"@VirginAmerica Is it me, or is your website down? BTW, your new website isn't a great user experience. Time for another redesign.",0,0.9359838962554932,0.05848951265215874,0.005526606924831867,-0.9304572893306613,Negative
569909224521641984,2015-02-23 17:18:42+00:00,2015-02-23,Virgin America,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,0,0.8458032608032227,0.146315798163414,0.007880997844040394,-0.8379222629591823,Negative
569907336485019648,2015-02-23 17:11:12+00:00,2015-02-23,Virgin America,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,0,0.7975124716758728,0.19496437907218933,0.007523184176534414,-0.7899892874993384,Negative
569896805611089920,2015-02-23 16:29:21+00:00,2015-02-23,Virgin America,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,0,0.4106404781341553,0.569122850894928,0.020236646756529808,-0.39040383137762547,Neutral
569894449620369408,2015-02-23 16:19:59+00:00,2015-02-23,Virgin America,@VirginAmerica is anyone doing anything there today? Website is useless and no one is answering the phone.,0,0.9384311437606812,0.05612203851342201,0.005446807015687227,-0.9329843367449939,Negative
569894407001939968,2015-02-23 16:19:49+00:00,2015-02-23,Virgin America,@VirginAmerica trying to add my boy Prince to my ressie. SF this Thursday @VirginAmerica from LAX http://t.co/GsB2J3c4gM,0,0.004438563250005245,0.720089316368103,0.2754720449447632,0.27103348169475794,Neutral
569892199690678272,2015-02-23 16:11:03+00:00,2015-02-23,Virgin America,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag? I missed my morning appointments and you lost my business. #sfo2lax,0,0.9206933379173279,0.07447732985019684,0.004829344339668751,-0.9158639935776591,Negative
569891469210755074,2015-02-23 16:08:08+00:00,2015-02-23,Virgin America,@VirginAmerica check out new music http://t.co/maRcnOCWzn,0,0.004675405565649271,0.6650835871696472,0.33024102449417114,0.32556561892852187,Neutral
569891436100874241,2015-02-23 16:08:01+00:00,2015-02-23,Virgin America,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,0,0.4767707884311676,0.49998074769973755,0.023248452693223953,-0.45352233573794365,Neutral
569887310713479168,2015-02-23 15:51:37+00:00,2015-02-23,Virgin America,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,0,0.9193983674049377,0.07565249502658844,0.004949094261974096,-0.9144492731429636,Negative
569887049446076416,2015-02-23 15:50:35+00:00,2015-02-23,Virgin America,"@VirginAmerica - amazing customer service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",0,0.003989771474152803,0.008182784542441368,0.987827479839325,0.9838377083651721,Positive
569884551712886785,2015-02-23 15:40:39+00:00,2015-02-23,Virgin America,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,0,0.03369983285665512,0.0894521027803421,0.876848042011261,0.8431482091546059,Positive
569884407852437504,2015-02-23 15:40:05+00:00,2015-02-23,Virgin America,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,0,0.9017689228057861,0.09297902882099152,0.005252053961157799,-0.8965168688446283,Negative
569881548515708928,2015-02-23 15:28:43+00:00,2015-02-23,Virgin America,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,0,0.0490722730755806,0.9161641597747803,0.03476351872086525,-0.014308754354715347,Neutral
569873669700358144,2015-02-23 14:57:25+00:00,2015-02-23,Virgin America,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",0,0.0016609015874564648,0.039234358817338943,0.9591047167778015,0.957443815190345,Positive
569873668131717120,2015-02-23 14:57:24+00:00,2015-02-23,Virgin America,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",0,0.0016609015874564648,0.039234358817338943,0.9591047167778015,0.957443815190345,Positive
569873665640292353,2015-02-23 14:57:24+00:00,2015-02-23,Virgin America,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",0,0.0016609015874564648,0.039234358817338943,0.9591047167778015,0.957443815190345,Positive
